id,classes,se,code,name,pinyin,price,change,net,volume,value,mark,operation,hold,cost,profit,roi,roe,pe,rate,pb,dividend,dividend_yield,delta,total_share,time_to_market,created,modified
2268,A,sz,002279,久其软件,jqrj,6.81,0.01,0.147,0,0,0,0,0,0,0,0.0,2.48,0.52,-0.02,6.66,0.0,0.0,0,711254900.0,2009-08-31,2020-08-29 19:11,2020-08-29 19:11
2273,A,sz,002285,世联行,slh,4.35,0.06,1.399,0,0,0,0,0,0,0,0.0,-0.69,-0.42,-0.17,1.69,0.04,0.09,0,2037756672.0,2009-08-31,2020-08-29 19:11,2020-08-29 19:11
2278,A,sz,002292,奥飞娱乐,afyl,8.72,-0.41,-4.491,0,0,0,0,0,0,0,0.0,-1.3,-0.44,0.03,2.99,0.0,0.0,0,1357159525.0,2009-09-30,2020-08-29 19:11,2020-08-29 19:11
2297,A,sz,002312,三泰控股,stkg,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,7.59,0.0,-1.58,0.0,0.0,0.0,0,1378091733.0,2009-12-31,2020-08-29 19:11,2020-08-29 19:11
2308,A,sz,002325,洪涛股份,htgf,3.32,0.03,0.912,0,0,0,0,0,0,0,0.0,0.47,0.36,-0.04,1.35,0.2,0.6,0,1249445540.0,2009-12-31,2020-08-29 19:11,2020-08-29 19:11
2318,A,sz,002337,赛象科技,sxkj,3.73,-0.07,-1.842,0,0,0,0,0,0,0,0.0,0.3,0.16,0.18,1.85,0.2,0.54,0,588615750.0,2010-01-29,2020-08-29 19:11,2020-08-29 19:11
2329,A,sz,002348,高乐股份,glgf,2.99,0.15,5.282,0,0,0,0,0,0,0,0.0,0.43,0.2,0.26,3.05,0.0,0.0,0,947200000.0,2010-02-26,2020-08-29 19:11,2020-08-29 19:11
2357,A,sz,002379,宏创控股,hckg,3.11,-0.01,-0.321,0,0,0,0,0,0,0,0.0,-1.08,-0.57,-0.06,1.91,0.0,0.0,0,926400000.0,2010-03-31,2020-08-29 19:11,2020-08-29 19:11
2365,A,sz,002387,维信诺,wxn,16.03,0.71,4.634,0,0,0,0,0,0,0,0.0,0.13,0.09,0.11,1.46,0.0,0.0,0,1367663046.0,2010-04-30,2020-08-29 19:11,2020-08-29 19:11
2383,A,sz,002405,四维图新,swtx,16.38,-0.68,-3.986,0,0,0,0,0,0,0,0.0,0.84,0.19,0.2,4.14,0.18,0.11,0,1961563170.0,2010-05-31,2020-08-29 19:11,2020-08-29 19:11
2442,A,sz,002472,双环传动,shcd,6.2,-0.55,-8.148,0,0,0,0,0,0,0,0.0,0.4,0.32,0.1,1.29,0.46,0.74,0,686581804.0,2010-09-30,2020-08-29 19:11,2020-08-29 19:11
2450,A,sz,002482,广田集团,gtjt,3.83,0.02,0.525,0,0,0,0,0,0,0,0.0,-0.38,-0.45,-0.12,0.85,0.12,0.31,0,1537279657.0,2010-09-30,2020-08-29 19:11,2020-08-29 19:11
2463,A,sz,002495,佳隆股份,jlgf,2.8,0.01,0.358,0,0,0,0,0,0,0,0.0,-0.26,-0.12,-0.1,2.23,0.0,0.0,0,935625600.0,2010-11-30,2020-08-29 19:11,2020-08-29 19:11
2469,A,sz,002505,大康农业,dkny,2.88,0.03,1.053,0,0,0,0,0,0,0,0.0,1.07,0.32,-0.09,3.09,0.0,0.0,0,6374261088.0,2010-11-30,2020-08-29 19:11,2020-08-29 19:11
2489,A,sz,002528,英飞拓,yft,4.92,0.02,0.408,0,0,0,0,0,0,0,0.0,-0.03,-0.02,-0.01,1.59,0.0,0.0,0,1198675082.0,2010-12-31,2020-08-29 19:11,2020-08-29 19:11
2491,A,sz,002531,天顺风能,tsfn,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,18.36,0.0,1.77,0.0,1.0,0.0,0,1779019047.0,2010-12-31,2020-08-29 19:11,2020-08-29 19:11
2511,A,sz,002552,宝鼎科技,bdkj,17.27,0.32,1.888,0,0,0,0,0,0,0,0.0,1.42,0.18,0.16,7.94,0.0,0.0,0,306232338.0,2011-02-28,2020-08-29 19:11,2020-08-29 19:11
2532,A,sz,002574,明牌珠宝,mpzb,5.15,0.03,0.586,0,0,0,0,0,0,0,0.0,-0.11,-0.13,-0.03,0.84,0.3,0.58,0,528000000.0,2011-04-29,2020-08-29 19:11,2020-08-29 19:11
2571,A,sz,002617,露笑科技,lxkj,6.65,-0.16,-2.349,0,0,0,0,0,0,0,0.0,1.19,0.35,-0.04,3.28,0.0,0.0,0,1510668434.0,2011-09-30,2020-08-29 19:11,2020-08-29 19:11
2583,A,sz,002630,华西能源,hxny,2.36,-0.01,-0.422,0,0,0,0,0,0,0,0.0,0.51,0.58,-0.08,0.88,0.0,0.0,0,1180800000.0,2011-11-30,2020-08-29 19:11,2020-08-29 19:11
2584,A,sz,002631,德尔未来,dewl,7.78,0.12,1.567,0,0,0,0,0,0,0,0.0,0.89,0.29,0.19,2.95,0.6,0.77,0,668356047.0,2011-11-30,2020-08-29 19:11,2020-08-29 19:11
2591,A,sz,002639,雪人股份,xrgf,7.31,0.04,0.55,0,0,0,0,0,0,0,0.0,0.25,0.12,0.35,2.17,0.0,0.0,0,674072767.0,2011-12-30,2020-08-29 19:11,2020-08-29 19:11
2594,A,sz,002642,荣联科技,rlkj,6.69,0.03,0.45,0,0,0,0,0,0,0,0.0,0.86,0.55,-0.02,1.56,0.0,0.0,0,670080313.0,2011-12-30,2020-08-29 19:11,2020-08-29 19:11
2599,A,sz,002647,仁东控股,rdkg,48.64,1.03,2.163,0,0,0,0,0,0,0,0.0,-2.04,-0.07,-0.25,28.14,0.0,0.0,0,559936650.0,2011-12-30,2020-08-29 19:11,2020-08-29 19:11
2605,A,sz,002654,万润科技,wrkj,4.74,0.05,1.066,0,0,0,0,0,0,0,0.0,0.78,0.39,-0.01,2.04,0.0,0.0,0,881141619.0,2012-02-29,2020-08-29 19:11,2020-08-29 19:11
2615,A,sz,002665,首航高科,shgk,2.62,-0.05,-1.873,0,0,0,0,0,0,0,0.0,-0.11,-0.11,0.01,1.02,0.0,0.0,0,2538720737.0,2012-03-30,2020-08-29 19:11,2020-08-29 19:11
2617,A,sz,002667,鞍重股份,azgf,8.68,-0.19,-2.142,0,0,0,0,0,0,0,0.0,0.39,0.15,0.23,2.56,0.06,0.07,0,231132000.0,2012-03-30,2020-08-29 19:11,2020-08-29 19:11
2618,A,sz,002668,奥马电器,amdq,5.26,0.05,0.96,0,0,0,0,0,0,0,0.0,-0.82,-0.38,0.01,2.15,0.0,0.0,0,1084111428.0,2012-04-27,2020-08-29 19:11,2020-08-29 19:11
2621,A,sz,002671,龙泉股份,lqgf,4.93,0.01,0.203,0,0,0,0,0,0,0,0.0,-0.13,-0.11,0.02,1.19,0.0,0.0,0,472441974.0,2012-04-27,2020-08-29 19:11,2020-08-29 19:11
2638,A,sz,002691,冀凯股份,jkgf,6.05,0.34,5.954,0,0,0,0,0,0,0,0.0,0.05,0.02,0.03,2.32,0.07,0.12,0,340000000.0,2012-07-31,2020-08-29 19:11,2020-08-29 19:11
2639,A,sz,002693,双成药业,scyy,5.38,0.03,0.561,0,0,0,0,0,0,0,0.0,0.58,0.13,-0.03,4.12,0.0,0.0,0,405000000.0,2012-08-31,2020-08-29 19:11,2020-08-29 19:11
2640,A,sz,002694,顾地科技,gdkj,3.06,-0.01,-0.326,0,0,0,0,0,0,0,0.0,0.17,0.09,-0.01,1.77,0.0,0.0,0,597196800.0,2012-08-31,2020-08-29 19:11,2020-08-29 19:11
2664,A,sz,002725,跃岭股份,ylgf,10.47,0.05,0.48,0,0,0,0,0,0,0,0.0,0.86,0.31,0.13,2.81,0.6,0.57,0,256000000.0,2014-01-30,2020-08-29 19:11,2020-08-29 19:11
2680,A,sz,002741,光华科技,ghkj,13.75,0.2,1.476,0,0,0,0,0,0,0,0.0,0.12,0.03,0.02,4.29,0.0,0.0,0,374247599.0,2015-02-27,2020-08-29 19:11,2020-08-29 19:11
2690,A,sz,002752,昇兴股份,sxgf,6.0,-0.16,-2.597,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.42,0,833180519.0,2015-04-30,2020-08-29 19:11,2020-08-29 19:11
2708,A,sz,002774,快意电梯,kydt,7.66,-0.36,-4.489,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,339290899.0,2017-03-31,2020-08-29 19:11,2020-08-29 19:11
2711,A,sz,002777,久远银海,jyyh,25.05,0.06,0.24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314023876.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2712,A,sz,002778,高科石化,gksh,23.38,-0.1,-0.426,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89109500.0,2016-01-29,2020-08-29 19:11,2020-08-29 19:11
2713,A,sz,002779,中坚科技,zjkj,15.32,0.07,0.459,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132000000.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2714,A,sz,002780,三夫户外,sfhw,18.85,1.02,5.721,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,145368643.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2715,A,sz,002781,奇信股份,qxgf,19.15,-0.47,-2.396,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225000000.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2716,A,sz,002782,可立克,klk,14.25,0.09,0.636,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,426000000.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2717,A,sz,002783,凯龙股份,klgf,12.96,0.16,1.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,377704981.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2718,A,sz,002785,万里石,wls,23.07,1.81,8.514,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200000000.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2719,A,sz,002786,银宝山新,ybsx,8.44,0.08,0.957,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,381240000.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2720,A,sz,002787,华源控股,hykg,8.6,-0.38,-4.232,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311032507.0,2015-12-31,2020-08-29 19:11,2020-08-29 19:11
2721,A,sz,002788,鹭燕医药,lyyy,10.22,0.19,1.894,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326830440.0,2016-02-29,2020-08-29 19:11,2020-08-29 19:11
2722,A,sz,002789,建艺集团,jyjt,16.08,-0.01,-0.062,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,138040000.0,2016-03-31,2020-08-29 19:11,2020-08-29 19:11
2723,A,sz,002790,瑞尔特,ret,6.86,0.06,0.882,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,418473000.0,2016-03-31,2020-08-29 19:11,2020-08-29 19:11
2724,A,sz,002791,坚朗五金,jlwj,141.31,5.65,4.165,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,321540000.0,2016-03-31,2020-08-29 19:11,2020-08-29 19:11
2725,A,sz,002792,通宇通讯,tytx,22.58,0.19,0.849,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,337840199.0,2016-03-31,2020-08-29 19:11,2020-08-29 19:11
2726,A,sz,002793,罗欣药业,lxyy,17.36,0.42,2.479,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1447124382.0,2016-04-29,2020-08-29 19:11,2020-08-29 19:11
2727,A,sz,002795,永和智控,yhzk,15.46,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200000000.0,2016-04-29,2020-08-29 19:11,2020-08-29 19:11
2728,A,sz,002796,世嘉科技,sjkj,20.33,0.06,0.296,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,252437072.0,2016-05-31,2020-08-29 19:11,2020-08-29 19:11
2729,A,sz,002797,第一创业,dycy,10.79,0.32,3.056,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4202400000.0,2016-05-31,2020-08-29 19:11,2020-08-29 19:11
2730,A,sz,002798,帝欧家居,dojj,30.21,0.06,0.199,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,388945564.0,2016-05-31,2020-08-29 19:11,2020-08-29 19:11
2731,A,sz,002799,环球印务,hqyw,18.7,0.07,0.376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,180000000.0,2016-06-30,2020-08-29 19:11,2020-08-29 19:11
2732,A,sz,002800,天顺股份,tsgf,24.76,0.25,1.02,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74680000.0,2016-05-31,2020-08-29 19:11,2020-08-29 19:11
2733,A,sz,002801,微光股份,wggf,31.33,0.33,1.065,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,153088000.0,2016-06-30,2020-08-29 19:11,2020-08-29 19:11
2734,A,sz,002802,洪汇新材,hhxc,27.25,0.33,1.226,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108346500.0,2016-06-30,2020-08-29 19:11,2020-08-29 19:11
2735,A,sz,002803,吉宏股份,jhgf,46.4,-0.32,-0.685,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,378409288.0,2016-07-29,2020-08-29 19:11,2020-08-29 19:11
2736,A,sz,002805,丰元股份,fygf,12.77,0.01,0.078,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,145370700.0,2016-07-29,2020-08-29 19:11,2020-08-29 19:11
2737,A,sz,002806,华锋股份,hfgf,12.7,-0.16,-1.244,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176241450.0,2016-07-29,2020-08-29 19:11,2020-08-29 19:11
2738,A,sz,002807,江阴银行,jyyh,4.39,0.09,2.093,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2171992453.0,2016-09-30,2020-08-29 19:11,2020-08-29 19:11
2739,A,sz,002808,恒久科技,hjkj,11.8,-0.07,-0.59,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,268800000.0,2016-08-31,2020-08-29 19:11,2020-08-29 19:11
2740,A,sz,002809,红墙股份,hqgf,13.52,0.07,0.52,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,206034333.0,2016-08-31,2020-08-29 19:11,2020-08-29 19:11
2741,A,sz,002810,山东赫达,sdhd,39.18,-0.18,-0.457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,190189440.0,2016-08-31,2020-08-29 19:11,2020-08-29 19:11
2742,A,sz,002811,郑中设计,zzsj,10.76,0.1,0.938,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,270016094.0,2016-09-30,2020-08-29 19:11,2020-08-29 19:11
2743,A,sz,002812,恩捷股份,ejgf,80.5,1.13,1.424,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,805370770.0,2016-09-30,2020-08-29 19:11,2020-08-29 19:11
2744,A,sz,002813,路畅科技,lckj,21.7,-0.02,-0.092,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120000000.0,2016-10-31,2020-08-29 19:11,2020-08-29 19:11
2745,A,sz,002815,崇达技术,cdjs,19.16,0.18,0.948,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,882546777.0,2016-10-31,2020-08-29 19:11,2020-08-29 19:11
2746,A,sz,002816,和科达,hkd,36.99,0.19,0.516,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100000000.0,2016-10-31,2020-08-29 19:11,2020-08-29 19:11
2747,A,sz,002817,黄山胶囊,hsjn,15.29,0.05,0.328,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147339000.0,2016-10-31,2020-08-29 19:11,2020-08-29 19:11
2748,A,sz,002818,富森美,fsm,16.12,0.23,1.447,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,756494900.0,2016-11-30,2020-08-29 19:11,2020-08-29 19:11
2749,A,sz,002819,东方中科,dfzk,26.92,0.55,2.086,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,159497736.0,2016-11-30,2020-08-29 19:11,2020-08-29 19:11
2750,A,sz,002820,桂发祥,gfx,12.36,0.05,0.406,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204800000.0,2016-11-30,2020-08-29 19:11,2020-08-29 19:11
2751,A,sz,002821,凯莱英,kly,272.0,10.67,4.083,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,231319762.0,2016-11-30,2020-08-29 19:11,2020-08-29 19:11
2752,A,sz,002822,中装建设,zzjs,9.17,0.13,1.438,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,707567689.0,2016-11-30,2020-08-29 19:11,2020-08-29 19:11
2753,A,sz,002823,凯中精密,kzjm,11.36,0.07,0.62,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,289380291.0,2016-11-30,2020-08-29 19:11,2020-08-29 19:11
2754,A,sz,002824,和胜股份,hsgf,19.72,-0.25,-1.252,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183537030.0,2017-01-26,2020-08-29 19:11,2020-08-29 19:11
2755,A,sz,002825,纳尔股份,negf,17.06,-0.22,-1.273,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,146941044.0,2016-11-30,2020-08-29 19:11,2020-08-29 19:11
2756,A,sz,002826,易明医药,ymyy,13.02,0.2,1.56,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,191769000.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2757,A,sz,002827,高争民爆,gzmb,19.08,-0.14,-0.728,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276000000.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2758,A,sz,002828,贝肯能源,bkny,10.03,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200987599.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2759,A,sz,002829,星网宇达,xwyd,44.8,-0.08,-0.178,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156954420.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2760,A,sz,002830,名雕股份,mdgf,14.06,0.21,1.516,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,133340000.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2761,A,sz,002831,裕同科技,ytkj,36.74,1.76,5.031,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,877098616.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2762,A,sz,002832,比音勒芬,bylf,16.49,0.18,1.104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,524069710.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2763,A,sz,002833,弘亚数控,hysk,39.37,0.16,0.408,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,216442880.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2764,A,sz,002835,同为股份,twgf,17.72,-0.51,-2.798,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219725865.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2765,A,sz,002836,新宏泽,xhz,11.26,-0.02,-0.177,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160000000.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2766,A,sz,002837,英维克,ywk,25.36,0.26,1.036,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,322236160.0,2016-12-30,2020-08-29 19:11,2020-08-29 19:11
2767,A,sz,002838,道恩股份,degf,29.89,-0.1,-0.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,407027500.0,2017-01-26,2020-08-29 19:11,2020-08-29 19:11
2768,A,sz,002839,张家港行,zjgh,6.41,0.12,1.908,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1807576379.0,2017-01-26,2020-08-29 19:11,2020-08-29 19:11
2769,A,sz,002840,华统股份,htgf,11.94,0.02,0.168,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,446736080.0,2017-01-26,2020-08-29 19:11,2020-08-29 19:11
2770,A,sz,002841,视源股份,sygf,102.03,2.63,2.646,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,668153625.0,2017-01-26,2020-08-29 19:11,2020-08-29 19:11
2771,A,sz,002842,翔鹭钨业,xlwy,10.43,0.03,0.288,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,274486638.0,2017-01-26,2020-08-29 19:11,2020-08-29 19:11
2772,A,sz,002843,泰嘉股份,tjgf,9.1,-1.01,-9.99,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210000000.0,2017-01-26,2020-08-29 19:11,2020-08-29 19:11
2773,A,sz,002845,同兴达,txd,27.9,-0.33,-1.169,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202787968.0,2017-01-26,2020-08-29 19:11,2020-08-29 19:11
2774,A,sz,002846,英联股份,ylgf,17.5,0.07,0.402,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198813648.0,2017-02-28,2020-08-29 19:11,2020-08-29 19:11
2775,A,sz,002847,盐津铺子,yjpz,148.64,0.15,0.101,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,129500000.0,2017-02-28,2020-08-29 19:11,2020-08-29 19:11
2776,A,sz,002848,高斯贝尔,gsbe,15.61,1.42,10.007,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,167150000.0,2017-02-28,2020-08-29 19:11,2020-08-29 19:11
2777,A,sz,002849,威星智能,wxzn,14.98,-0.02,-0.133,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132449050.0,2017-02-28,2020-08-29 19:11,2020-08-29 19:11
2778,A,sz,002850,科达利,kdl,71.3,0.04,0.056,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210000000.0,2017-03-31,2020-08-29 19:11,2020-08-29 19:11
2779,A,sz,002851,麦格米特,mgmt,30.31,-0.19,-0.623,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,493209323.0,2017-03-31,2020-08-29 19:11,2020-08-29 19:11
2780,A,sz,002852,道道全,ddq,22.67,0.18,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,289000000.0,2017-03-31,2020-08-29 19:11,2020-08-29 19:11
2781,A,sz,002853,皮阿诺,pan,25.37,0.34,1.358,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155341500.0,2017-03-28,2020-08-29 19:11,2020-08-29 19:11
2782,A,sz,002855,捷荣技术,jrjs,11.71,-0.2,-1.679,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,250944762.0,2017-03-31,2020-08-29 19:11,2020-08-29 19:11
2783,A,sz,002856,美芝股份,mzgf,16.9,0.23,1.38,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135312808.0,2017-03-31,2020-08-29 19:11,2020-08-29 19:11
2784,A,sz,002857,三晖电气,shdq,14.25,-0.15,-1.042,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128000000.0,2017-03-31,2020-08-29 19:11,2020-08-29 19:11
2785,A,sz,002858,力盛赛车,lssc,17.49,-0.23,-1.298,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126320000.0,2017-03-31,2020-08-29 19:11,2020-08-29 19:11
2786,A,sz,002859,洁美科技,jmkj,28.65,-0.28,-0.968,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,411329479.0,2017-04-28,2020-08-29 19:11,2020-08-29 19:11
2787,A,sz,002860,星帅尔,xse,14.97,-0.05,-0.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199143504.0,2017-04-28,2020-08-29 19:11,2020-08-29 19:11
2788,A,sz,002861,瀛通通讯,yttx,27.19,-0.17,-0.621,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121804400.0,2017-04-28,2020-08-29 19:11,2020-08-29 19:11
2789,A,sz,002862,实丰文化,sfwh,24.12,0.49,2.074,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120000000.0,2017-04-28,2020-08-29 19:11,2020-08-29 19:11
2790,A,sz,002863,今飞凯达,jfkd,6.83,-0.04,-0.582,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,376611849.0,2017-04-28,2020-08-29 19:11,2020-08-29 19:11
2791,A,sz,002864,盘龙药业,plyy,28.76,0.12,0.419,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86670000.0,2017-11-30,2020-08-29 19:11,2020-08-29 19:11
2792,A,sz,002865,钧达股份,jdgf,17.25,0.1,0.583,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120901509.0,2017-04-28,2020-08-29 19:11,2020-08-29 19:11
2793,A,sz,002866,传艺科技,cykj,20.11,0.47,2.393,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,249400850.0,2017-04-28,2020-08-29 19:11,2020-08-29 19:11
2794,A,sz,002867,周大生,zds,25.21,0.52,2.106,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,730815601.0,2017-04-28,2020-08-29 19:11,2020-08-29 19:11
2795,A,sz,002868,绿康生化,lksh,15.04,0.16,1.075,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155415837.0,2017-05-31,2020-08-29 19:11,2020-08-29 19:11
2796,A,sz,002869,金溢科技,jykj,53.13,-0.77,-1.429,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,180777241.0,2017-05-31,2020-08-29 19:11,2020-08-29 19:11
